episode steps reward
413 1649.366 -72.42329488652871
414 1694.0010000000002 -76.89944864940676
415 1670.1789999999996 -74.37271992162316
416 1684.6889999999996 -76.10748362959237
417 1701.325 -77.85086783559302
418 1732.5469999999998 -81.1628804195074
419 1724.967 -80.48004895446823
420 1720.9660000000003 -80.20052634896034
421 1714.489 -79.67787081909296
422 1758.8229999999999 -84.11069141978501
423 1737.432 -81.95860595243634
424 1691.0269999999996 -77.19800515665135
425 1705.6679999999997 -78.77990056151356
426 1683.5649999999998 -76.51171323778439
427 1660.273 -74.31856042984637
428 1663.852 -74.60463491409638
429 1672.386 -75.4273087595918
430 1660.4479999999999 -74.20929607790438
431 1667.591 -74.91787891896716
432 1651.3120000000004 -73.43864802060114
433 1663.0960000000002 -74.74274383321212
434 1670.3489999999997 -75.48607442360478
435 1659.943 -74.40214091870538
436 1656.7330000000002 -73.89872614015992
437 1640.2830000000001 -72.1776440988938
438 1642.3829999999998 -72.34723536197673
439 1649.0219999999997 -72.95531335569387
440 1644.5469999999998 -72.57223859951482
441 1666.8870000000002 -74.79979277457446
442 1662.307 -74.02707090249102
443 1646.672 -72.38324202180364
444 1635.3970000000002 -71.44113213602826
445 1633.265 -71.21957024783674
446 1627.642 -70.56844109522835
447 1641.459 -71.95121281533405
448 1642.0310000000002 -71.98255347015395
449 1633.2310000000002 -71.23203907905388
450 1646.5260000000003 -72.57775072163045
451 1626.547 -70.72677633748754
452 1637.659 -71.82607583031583
453 1609.321 -68.99416092927397
454 1615.94 -69.65025343333522
455 1612.9959999999999 -69.36399775613741
456 1638.033 -71.95934048088526
457 1658.155 -73.95486251769512
458 1648.9419999999998 -72.83957071581244
459 1629.483 -70.7566249140313
460 1655.784 -73.23548709095272
461 1643.337 -71.91754225115588
462 1598.9740000000002 -67.59544299686853
463 1630.71 -70.72775653714942
464 1663.2490000000003 -73.89648926329264
465 1655.685 -73.24361801440492
466 1641.4070000000004 -71.82555289243243
467 1596.3970000000002 -67.32037397959226
468 1594.1950000000002 -67.27668626580542
469 1597.617 -67.69934717892015
470 1596.5449999999998 -67.76416467685856
471 1599.509 -68.1470484981979
472 1636.964 -71.97937284334503
473 1647.0580000000002 -72.95492431944982
474 1584.1029999999998 -66.78624537260036
475 1594.8210000000001 -67.87598388288255
476 1613.698 -69.79622121683643
477 1609.3539999999998 -69.36521152479234
478 1611.4319999999998 -69.71088925208923
479 1615.396 -70.2193000075005
480 1612.5209999999997 -69.77067117154972
481 1608.3780000000002 -69.30466479910338
482 1618.621 -70.43542022798859
483 1608.8719999999998 -69.41728883726275
484 1658.3919999999998 -74.32708715348865
485 1652.131 -73.64295646821326
486 1639.2060000000001 -72.44255252141897
487 1646.1059999999998 -73.12979083049802
488 1633.2639999999997 -71.7380168481636
489 1605.098 -68.79213212681447
